,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215
T_DL_Avg,0.7870980240216972,0.774118558698179,0.7655947307245254,0.7599767531964354,0.7590081363812476,0.7615265401007363,0.7630763270050368,0.7615265401007363,0.7601704765594731,0.7599767531964354,0.7588144130182101,0.7576520728399845,0.755133669120496,0.7530027121270825,0.7518403719488571,0.7522278186749322,0.7553273924835336,0.7593955831073228,0.7613328167376986,0.7590081363812476,0.7553273924835336,0.7504843084075941,0.7444788841534289,0.7345989926385122,0.7264626113909338,0.7173576133281674,0.7051530414567997,0.6927547462223944,0.6805501743510268,0.67067028283611,0.663696241766757,0.65865943432778,0.6511042231693143,0.6425803951956607,0.6344440139480821,0.628051142967842,0.6265013560635414,0.6307632700503681,0.6373498643936458,0.643742735373886,0.648392096086788,0.6518791166214646,0.6545912437039907,0.6576908175125921,0.6602092212320806,0.6631150716776443,0.6673769856644712,0.6720263463773731,0.6772568771793879,0.6803564509879891,0.6836497481596281,0.6875242154203798,0.6904300658659435,0.6908175125920185,0.6867493219682295,0.6811313444401395,0.6759008136381248,0.6697016660209222,0.6640836884928323,0.6598217745060055,0.6567222006974041,0.6545912437039907,0.6522665633475397,0.6501356063541264,0.6478109259976753,0.6445176288260365,0.64103060829136,0.6377373111197211,0.6348314606741574,0.6323130569546688,0.6303758233242929,0.6288260364199924
TIMESTAMP,2020-10-26 12:00:00,2020-10-26 12:10:00,2020-10-26 12:20:00,2020-10-26 12:30:00,2020-10-26 12:40:00,2020-10-26 12:50:00,2020-10-26 13:00:00,2020-10-26 13:10:00,2020-10-26 13:20:00,2020-10-26 13:30:00,2020-10-26 13:40:00,2020-10-26 13:50:00,2020-10-26 14:00:00,2020-10-26 14:10:00,2020-10-26 14:20:00,2020-10-26 14:30:00,2020-10-26 14:40:00,2020-10-26 14:50:00,2020-10-26 15:00:00,2020-10-26 15:10:00,2020-10-26 15:20:00,2020-10-26 15:30:00,2020-10-26 15:40:00,2020-10-26 15:50:00,2020-10-26 16:00:00,2020-10-26 16:10:00,2020-10-26 16:20:00,2020-10-26 16:30:00,2020-10-26 16:40:00,2020-10-26 16:50:00,2020-10-26 17:00:00,2020-10-26 17:10:00,2020-10-26 17:20:00,2020-10-26 17:30:00,2020-10-26 17:40:00,2020-10-26 17:50:00,2020-10-26 18:00:00,2020-10-26 18:10:00,2020-10-26 18:20:00,2020-10-26 18:30:00,2020-10-26 18:40:00,2020-10-26 18:50:00,2020-10-26 19:00:00,2020-10-26 19:10:00,2020-10-26 19:20:00,2020-10-26 19:30:00,2020-10-26 19:40:00,2020-10-26 19:50:00,2020-10-26 20:00:00,2020-10-26 20:10:00,2020-10-26 20:20:00,2020-10-26 20:30:00,2020-10-26 20:40:00,2020-10-26 20:50:00,2020-10-26 21:00:00,2020-10-26 21:10:00,2020-10-26 21:20:00,2020-10-26 21:30:00,2020-10-26 21:40:00,2020-10-26 21:50:00,2020-10-26 22:00:00,2020-10-26 22:10:00,2020-10-26 22:20:00,2020-10-26 22:30:00,2020-10-26 22:40:00,2020-10-26 22:50:00,2020-10-26 23:00:00,2020-10-26 23:10:00,2020-10-26 23:20:00,2020-10-26 23:30:00,2020-10-26 23:40:00,2020-10-26 23:50:00
wx,0.18440731381869654,0.004466635721628239,-0.17978611466911792,0.07365228344490878,-0.15087914464700458,0.005613026128200936,-0.2238238401782585,-0.04345033959424238,0.12046182189712114,0.26278555851059904,0.11450780299823929,-0.21624675077202168,0.25030399866098507,0.10514067931863803,0.34555791757794746,0.11891121394443012,0.08782439310339636,-0.06599532687226628,-0.3558452354108024,-0.06667953504712687,0.3301812014541103,-0.16749955171519046,0.24180560249486438,0.1657114532222971,-0.11073888708892224,0.07754422064574268,0.03594919015941462,0.002239817352154886,0.11690801422515838,0.007330864378716862,0.0060658366123580686,0.04313870802188027,-0.06989528253888266,-0.04472565551621055,0.0729996666866349,-0.076119255141506,0.22040882147814203,0.013803175900455983,-0.184693795866545,-0.15328970826950084,-0.2366349868759011,-0.16191688593585982,-0.24361073365350952,-0.032842361531557646,0.15424470646188448,0.2470654187974276,0.23222743929410564,-0.012135445810196805,-0.04735703492149088,0.2175941965443433,-0.16389685838832665,-0.2136093461941312,-0.21561233672611685,-0.11309765420952826,-0.10265068114873109,-0.011256295967082365,-0.13530121821356134,-0.09331441315712427,0.07524510943938645,-0.07222996991044232,-0.23229493162373716,-0.20810468658058295,0.11369209100176153,0.1507967110450423,0.17743866812230225,-0.12659941156203694,-0.01839764131940693,0.06073291784625519,0.15782244761195496,0.021003174367056322,0.07268201605432063,0.027586246675448935
wy,0.1355719768112761,0.2033853265816542,0.1170426254311069,-0.20338994093708176,-0.15279105285776529,0.2555854614844999,-0.15076803736326383,-0.2559898387828725,0.2724223721390891,0.13345782630076383,0.27148733313461937,0.16193110651682974,-0.1377103523019835,-0.2903447871062666,0.05039765696977298,0.3458888768130081,-0.3795717718730316,0.3535866240999905,0.10356089837426873,-0.35538685269410775,0.04815505037588436,-0.24765980302241644,0.011605414706670049,0.04376566016836717,-0.04848414072928084,0.030257319934074586,0.07446105129779071,-0.1021335018480878,0.011454377388802457,-0.06714255103937414,-0.06618587339092533,-0.008620035987014147,0.07141751978604778,-0.18262409651413528,-0.18369551973123124,0.21822037905088748,0.04245745130599715,-0.1984472824169675,-0.0370601110467249,-0.17615743431168504,-0.0010068670345887867,-0.15248539983516138,0.010656742990533326,-0.23803608057885792,-0.1895376380221749,0.02313443886307216,-0.09598909177571727,-0.23670928349606626,0.2163253500504533,0.03824525198765255,-0.1442900678981368,-0.07268436598925067,-0.05063880108236213,0.13672172327892493,0.07782541708716023,0.1446372899905362,0.15804173588628095,0.14459681333685753,-0.14186403236319436,0.1866730062889512,-0.1846736221997754,-0.13417421260100215,-0.15520976542004605,-0.088697979589981,-0.05059454273874723,-0.07771020761151787,-0.12743347180726003,0.10926208162228794,-0.01342351340590524,0.12724682456242792,0.03227208156419288,-0.0018468160573481653
T_DL_Avg,0.7468035645098798,0.7394420767144518,0.7351801627276251,0.7328554823711739,0.7309182487407981,0.7299496319256102,0.7283998450213096,0.7260751646648586,0.7237504843084076,0.7206509104998063,0.717551336691205,0.7146454862456413,0.7127082526152654,0.7107710189848896,0.7078651685393259,0.7043781480046494,0.7003099573808601,0.696241766757071,0.6921735761332817,0.6879116621464548,0.6844246416117784,0.6819062378922899,0.6799690042619141,0.6782254939945758,0.6753196435490121,0.6702828361100349,0.6631150716776443,0.654010073614878,0.6427741185586983,0.6303758233242929,0.6170089112746998,0.6020922123208059,0.5875629600929873,0.5774893452150329,0.5703215807826424,0.5641224331654398,0.5585044556373499,0.5544362650135607,0.5509492444788842,0.548237117396358,0.5464936071290198,0.5453312669507943,0.5414567996900427,0.5373886090662534,0.5356450987989152,0.53525765207284,0.5358388221619528,0.5370011623401783,0.5387446726075165,0.5404881828748547,0.5414567996900427,0.5420379697791554,0.542231693142193,0.542231693142193,0.5406819062378924,0.5358388221619528,0.5327392483533514,0.5337078651685394,0.534289035257652,0.5304145679969005,0.5278961642774119,0.5277024409143742,0.5302208446338629,0.5325455249903138,0.5329329717163891,0.5308020147229756,0.5263463773731113,0.5211158465710964,0.51762882603642,0.5182099961255328,0.5191786129407207,0.5182099961255328
TIMESTAMP,2020-10-28 12:00:00,2020-10-28 12:10:00,2020-10-28 12:20:00,2020-10-28 12:30:00,2020-10-28 12:40:00,2020-10-28 12:50:00,2020-10-28 13:00:00,2020-10-28 13:10:00,2020-10-28 13:20:00,2020-10-28 13:30:00,2020-10-28 13:40:00,2020-10-28 13:50:00,2020-10-28 14:00:00,2020-10-28 14:10:00,2020-10-28 14:20:00,2020-10-28 14:30:00,2020-10-28 14:40:00,2020-10-28 14:50:00,2020-10-28 15:00:00,2020-10-28 15:10:00,2020-10-28 15:20:00,2020-10-28 15:30:00,2020-10-28 15:40:00,2020-10-28 15:50:00,2020-10-28 16:00:00,2020-10-28 16:10:00,2020-10-28 16:20:00,2020-10-28 16:30:00,2020-10-28 16:40:00,2020-10-28 16:50:00,2020-10-28 17:00:00,2020-10-28 17:10:00,2020-10-28 17:20:00,2020-10-28 17:30:00,2020-10-28 17:40:00,2020-10-28 17:50:00,2020-10-28 18:00:00,2020-10-28 18:10:00,2020-10-28 18:20:00,2020-10-28 18:30:00,2020-10-28 18:40:00,2020-10-28 18:50:00,2020-10-28 19:00:00,2020-10-28 19:10:00,2020-10-28 19:20:00,2020-10-28 19:30:00,2020-10-28 19:40:00,2020-10-28 19:50:00,2020-10-28 20:00:00,2020-10-28 20:10:00,2020-10-28 20:20:00,2020-10-28 20:30:00,2020-10-28 20:40:00,2020-10-28 20:50:00,2020-10-28 21:00:00,2020-10-28 21:10:00,2020-10-28 21:20:00,2020-10-28 21:30:00,2020-10-28 21:40:00,2020-10-28 21:50:00,2020-10-28 22:00:00,2020-10-28 22:10:00,2020-10-28 22:20:00,2020-10-28 22:30:00,2020-10-28 22:40:00,2020-10-28 22:50:00,2020-10-28 23:00:00,2020-10-28 23:10:00,2020-10-28 23:20:00,2020-10-28 23:30:00,2020-10-28 23:40:00,2020-10-28 23:50:00
wx,0.10511127412567339,0.08584403001346222,-0.062391072785916164,0.2250306242047305,0.14210350181816891,-0.02214614737284151,0.22865657069310227,0.0959836198252207,0.1988848164981561,0.2517859874559578,0.2574104820901389,0.005181574008960066,0.009570084926383848,0.24759653630476253,-0.3043270509673035,-0.2947404686982662,-0.11872445751018447,0.06405365894068035,-0.1828363396433073,0.229330365541318,-0.14484397104345376,0.24799331983730896,-0.13246392619644204,-0.08300516908720926,0.19663146545173396,-0.05964410278885706,0.10550015078564444,0.10134621512125466,0.09322958963232043,-0.13119760274286185,0.05142831933808023,0.043608490563166756,0.07373752303354954,-0.04141676568749216,0.013607328645189055,0.021177256867174008,0.04039156326925536,0.021416952773791197,-0.035611425583602245,-0.16248992665100812,-0.17054998840856775,0.18489937303520385,0.11906476007737121,0.16072766995253654,0.018647085323628,0.07998098500022917,-0.12554566730075895,-0.19651961652388783,-0.03530119273348362,-0.1744134530945224,0.21753438412097234,-0.22262637914042072,0.1336335433573763,0.13886039222435098,-0.04586895734691636,0.1717114630767917,-0.20112914129007423,0.2549285307885096,0.18602479498062144,0.25002196302663765,-0.01881468289818597,-0.12323569524814161,-0.1513993821405137,-0.19960288179443894,-0.17366670254084324,0.04582946878271372,0.07215447536417263,-0.03567297990984976,0.0343656099766501,-0.15509605723347253,0.033309478189553696,0.14807083967086715
wy,0.11592301233397807,-0.12475542242651835,0.12631271349855835,-0.05572759005316566,-0.15672978721703348,0.27167785824315444,0.20600940378797683,0.2791971030529326,-0.21935543158071075,0.0409238521592245,0.016558342111666895,0.2359395723533927,-0.2492359039830569,-0.14160461061616703,-0.03694561786990928,-0.12330873333568748,0.28878767523901816,0.27564896948484563,0.219425277104052,0.16859836172146894,0.21459169523503163,0.11582509572572962,0.20364786455059222,0.21222231681426346,-0.09205215421484175,-0.20103635684736812,0.17111685165687868,-0.17120678512595844,0.1512145123996943,0.0708492788551579,-0.11137622367354798,0.08275345186390365,-0.048926968179159036,0.05518321719386717,0.06904247665802915,-0.0654520537933525,-0.0032955516275189763,0.009335197226772621,-0.054209368430842224,-0.01381094763414994,0.015635463806032403,0.04914618292614094,0.11782664350718497,0.06512670452922743,0.16649305077167903,0.11124810985248428,-0.010670843864119837,-0.00787796562741682,0.21700660381382023,-0.16416687225619087,0.15579532774270052,-0.08717303234739578,0.1804315485655042,-0.15959508247198265,-0.21900384748989513,0.14850302556105727,-0.10324273788292478,-0.04256988279494768,0.16088177451288316,0.031437789976634385,-0.2183555297449838,0.19096180557047127,-0.18004396844460563,-0.12869272642396407,0.1452034222661007,-0.21888307047139538,-0.22581572853497656,0.2422990846696426,0.23331842071033862,-0.18444005014835343,0.22614802563238862,-0.1346062134890928
T_DL_Avg,0.7361487795428129,0.7373111197210385,0.74118558698179,0.7460286710577295,0.7477721813250678,0.7466098411468424,0.7427353738860908,0.7392483533514141,0.7363425029058505,0.7334366524602868,0.7282061216582721,0.7253002712127082,0.7249128244866332,0.7247191011235955,0.7223944207671446,0.7179387834172802,0.7130956993413406,0.7088337853545138,0.7049593180937621,0.7016660209221233,0.6979852770244092,0.6941108097636575,0.6884928322355677,0.6813250678031771,0.6759008136381248,0.6710577295621852,0.6656334753971329,0.6594343277799303,0.6526540100736149,0.6454862456412244,0.6383184812088338,0.6296009298721426,0.6199147617202635,0.6121658271987602,0.60577295621852,0.6007361487795428,0.596474234792716,0.5920185974428516,0.5871755133669121,0.5831073227431228,0.5800077489345216,0.5782642386671834,0.5776830685780705,0.5771018984889578,0.576520728399845,0.5771018984889578,0.5776830685780705,0.5778767919411081,0.578845408756296,0.5809763657497095,0.5829135993800852,0.584463386284386,0.5852382797365363,0.5854320030995738,0.5848508330104611,0.5840759395583107,0.5831073227431228,0.5823324292909725,0.5817512592018598,0.5809763657497095,0.5800077489345216,0.578845408756296,0.5772956218519953,0.5757458349476947,0.5741960480433941,0.5724525377760559,0.5707090275087175,0.5689655172413793,0.5674157303370787,0.5660596667958155,0.5647036032545525,0.5633475397132894
TIMESTAMP,2020-10-30 12:00:00,2020-10-30 12:10:00,2020-10-30 12:20:00,2020-10-30 12:30:00,2020-10-30 12:40:00,2020-10-30 12:50:00,2020-10-30 13:00:00,2020-10-30 13:10:00,2020-10-30 13:20:00,2020-10-30 13:30:00,2020-10-30 13:40:00,2020-10-30 13:50:00,2020-10-30 14:00:00,2020-10-30 14:10:00,2020-10-30 14:20:00,2020-10-30 14:30:00,2020-10-30 14:40:00,2020-10-30 14:50:00,2020-10-30 15:00:00,2020-10-30 15:10:00,2020-10-30 15:20:00,2020-10-30 15:30:00,2020-10-30 15:40:00,2020-10-30 15:50:00,2020-10-30 16:00:00,2020-10-30 16:10:00,2020-10-30 16:20:00,2020-10-30 16:30:00,2020-10-30 16:40:00,2020-10-30 16:50:00,2020-10-30 17:00:00,2020-10-30 17:10:00,2020-10-30 17:20:00,2020-10-30 17:30:00,2020-10-30 17:40:00,2020-10-30 17:50:00,2020-10-30 18:00:00,2020-10-30 18:10:00,2020-10-30 18:20:00,2020-10-30 18:30:00,2020-10-30 18:40:00,2020-10-30 18:50:00,2020-10-30 19:00:00,2020-10-30 19:10:00,2020-10-30 19:20:00,2020-10-30 19:30:00,2020-10-30 19:40:00,2020-10-30 19:50:00,2020-10-30 20:00:00,2020-10-30 20:10:00,2020-10-30 20:20:00,2020-10-30 20:30:00,2020-10-30 20:40:00,2020-10-30 20:50:00,2020-10-30 21:00:00,2020-10-30 21:10:00,2020-10-30 21:20:00,2020-10-30 21:30:00,2020-10-30 21:40:00,2020-10-30 21:50:00,2020-10-30 22:00:00,2020-10-30 22:10:00,2020-10-30 22:20:00,2020-10-30 22:30:00,2020-10-30 22:40:00,2020-10-30 22:50:00,2020-10-30 23:00:00,2020-10-30 23:10:00,2020-10-30 23:20:00,2020-10-30 23:30:00,2020-10-30 23:40:00,2020-10-30 23:50:00
wx,0.043664612969133175,-0.07909616551118127,0.018293459385988413,-0.05022361697596107,0.13814863175144676,0.16255673384208666,0.0866259987133256,0.12757443337662755,-0.14833603482035432,-0.12912154028818268,0.09416298203053591,-0.10348643629907883,-0.037634725142372566,-0.12004583809947783,0.1466177221889978,0.10582621178970511,-0.16815496690305715,0.18043144150260385,-0.005301598994529574,0.030233724898194633,-0.12435797576756122,-0.17828078445956844,0.019928995939333026,-0.143576207695581,-0.19822454224421823,-0.14259962019925615,0.057036633968247354,0.15673262058287657,-0.14609646435274268,-0.08319467710062628,0.1313655876242866,0.15078139494956322,-0.1016588000943947,0.07834328526227248,0.023680538283294156,-0.008890096757462072,0.03199633414053789,-0.04541172413148759,-0.06001675137987508,-0.14652998547403917,-0.097706907159175,-0.10243537749717568,-0.056849728327139915,0.1368193248942582,0.051228246094012914,0.1509537139896146,0.04941846690495553,-0.11732193721639235,-0.11273240744434862,0.07892472146825963,0.08811841190465013,0.0015950753969491878,-0.15146343652071448,0.1330785624363254,0.18051040519533065,-0.12806677248801676,-0.19229195793456066,-0.03719538952223706,0.20687458351937396,0.020188549921946002,-0.21173980433993067,-0.03175374950035106,-0.05458250786885031,-0.11714785704756564,0.11429577590570766,0.24495533662430125,-0.2449259821908953,-0.03498458140941247,-0.22660493589139943,-0.15647387386901612,0.20783690896047524,0.010662449734967936
wy,0.09898972232195537,-0.09171926969138416,0.11407948344036521,0.1111343964372651,0.022453887283081127,0.060373359087106324,0.18714093027109446,-0.17285682222509918,-0.12290772775826171,0.07808778824854194,-0.11891960648634085,0.0917643895499553,-0.11279454408329452,-0.0457689079764532,0.0363045101155223,-0.15379512999974995,0.12159963593347099,-0.07040945688233008,0.1757703397124871,-0.18857744248556882,-0.15419726408191015,0.06797768531845794,0.21959062053101033,-0.17802684771337082,-0.10262678746339601,-0.1708152123069492,-0.17628179410092093,-0.11544602254845711,0.09511031363861118,0.13280325788742056,-0.08101853712818359,0.019486793297024074,-0.08714122039505592,-0.08075999408091447,-0.07774883909096604,-0.03426879414835752,-0.01900894365126587,0.021790090470902208,-0.044610293780898265,-0.019831303124950954,0.10289068593469151,-0.08733662589207583,0.1393620922726283,-0.009277839773914992,-0.12891016792658883,-0.03793645579702862,0.1459079083688059,0.04208328635355951,-0.09679153042987299,0.1319583809865959,-0.17639510934771732,0.19315907171711924,-0.12459924282918156,0.11904657880886016,0.04700784408472102,0.1308559165349992,-0.020324561014850313,0.1983636261854222,-0.09496996577229116,0.26493754099560785,-0.17816874819949946,-0.2628585428991624,-0.2606071713929925,0.22981841203455033,0.1910971019161525,0.08547793549336924,-0.024841282416136024,-0.22470080235802872,0.035843820761644246,0.17074579215702146,-0.08993649168246516,-0.20455665698826614
T_DL_Avg,0.7444788841534289,0.7440914374273537,0.7450600542425417,0.7475784579620304,0.7512592018597444,0.7526152654010074,0.7504843084075941,0.7464161177838048,0.7429290972491283,0.7406044168926772,0.7407981402557149,0.7431228206121658,0.7473847345989927,0.7518403719488571,0.7547462223944208,0.7518403719488571,0.7456412243316545,0.7386671832623015,0.7311119721038358,0.72355676094537,0.7156141030608292,0.7070902750871756,0.698566447113522,0.6898488957768307,0.6805501743510268,0.6720263463773731,0.6638899651297947,0.656334753971329,0.6491669895389384,0.6418055017435104,0.6346377373111197,0.6265013560635414,0.6177838047268501,0.6100348702053467,0.6026733824099186,0.5960867880666408,0.5904688105385509,0.5858194498256489,0.5821387059279349,0.5792328554823711,0.5776830685780705,0.5774893452150329,0.5782642386671834,0.5792328554823711,0.5800077489345216,0.5805889190236343,0.5807826423866719,0.5809763657497095,0.5807826423866719,0.5807826423866719,0.5817512592018598,0.5833010461061604,0.584463386284386,0.5848508330104611,0.5846571096474235,0.5840759395583107,0.583494769469198,0.5821387059279349,0.5807826423866719,0.5796203022084464,0.5784579620302208,0.5772956218519953,0.5761332816737699,0.5745834947694692,0.572839984502131,0.5707090275087175,0.5689655172413793,0.5672220069740411,0.5656722200697404,0.5645098798915149,0.563541263076327,0.5627663696241767
TIMESTAMP,2020-01-11 12:00:00,2020-01-11 12:10:00,2020-01-11 12:20:00,2020-01-11 12:30:00,2020-01-11 12:40:00,2020-01-11 12:50:00,2020-01-11 13:00:00,2020-01-11 13:10:00,2020-01-11 13:20:00,2020-01-11 13:30:00,2020-01-11 13:40:00,2020-01-11 13:50:00,2020-01-11 14:00:00,2020-01-11 14:10:00,2020-01-11 14:20:00,2020-01-11 14:30:00,2020-01-11 14:40:00,2020-01-11 14:50:00,2020-01-11 15:00:00,2020-01-11 15:10:00,2020-01-11 15:20:00,2020-01-11 15:30:00,2020-01-11 15:40:00,2020-01-11 15:50:00,2020-01-11 16:00:00,2020-01-11 16:10:00,2020-01-11 16:20:00,2020-01-11 16:30:00,2020-01-11 16:40:00,2020-01-11 16:50:00,2020-01-11 17:00:00,2020-01-11 17:10:00,2020-01-11 17:20:00,2020-01-11 17:30:00,2020-01-11 17:40:00,2020-01-11 17:50:00,2020-01-11 18:00:00,2020-01-11 18:10:00,2020-01-11 18:20:00,2020-01-11 18:30:00,2020-01-11 18:40:00,2020-01-11 18:50:00,2020-01-11 19:00:00,2020-01-11 19:10:00,2020-01-11 19:20:00,2020-01-11 19:30:00,2020-01-11 19:40:00,2020-01-11 19:50:00,2020-01-11 20:00:00,2020-01-11 20:10:00,2020-01-11 20:20:00,2020-01-11 20:30:00,2020-01-11 20:40:00,2020-01-11 20:50:00,2020-01-11 21:00:00,2020-01-11 21:10:00,2020-01-11 21:20:00,2020-01-11 21:30:00,2020-01-11 21:40:00,2020-01-11 21:50:00,2020-01-11 22:00:00,2020-01-11 22:10:00,2020-01-11 22:20:00,2020-01-11 22:30:00,2020-01-11 22:40:00,2020-01-11 22:50:00,2020-01-11 23:00:00,2020-01-11 23:10:00,2020-01-11 23:20:00,2020-01-11 23:30:00,2020-01-11 23:40:00,2020-01-11 23:50:00
wx,0.16515729815155838,-0.14232186956490797,0.07052089162043318,-0.06834219826319927,-0.09886965492874783,0.07006772500433735,-0.07007069372682757,0.13088145304795792,-0.19342944695154482,-0.14601807848706747,0.134555764958052,0.13760858947429752,-0.13164045920987694,-0.0016914599156429885,-0.09877246030591752,-0.07137149305572149,0.0017703134946111766,0.09289137502218187,-0.07231845490771806,0.02691382409713372,0.02427243096012462,-0.07366932170450673,-0.0333709648130602,-0.02889669570371017,-0.2715207242810229,0.25191421029662936,0.22835261397493337,-0.20411719217828753,-0.08078526853500279,0.26689498653632954,0.09878070867233531,0.06866568998898906,-0.10414549645470389,-0.0012821800638736795,-0.012017037628588063,0.013180532947936053,0.2630708583344768,0.16376085894896836,0.18292021455514276,0.24873402348082804,0.046228055829517105,-0.13932527202947895,0.2393444011194625,0.22990919159675086,0.0011057557592052192,-0.22023963731955545,-0.05388836233016877,0.15491195783573433,0.20920795360603528,-0.19488783740412832,-0.014363044562693708,-0.2323009915024874,0.2037656290459865,0.03217069261042366,0.21359549860456783,0.20465034605704727,-0.16105728281641318,0.16070844048520097,0.20409974847229823,0.09509147275408156,0.10695313857577808,0.10971156600433667,0.10501951875581594,0.21564180114716716,-0.2387155866639702,-0.21902789354649008,-0.23202394500397006,-0.105767015051087,-0.0776291297811449,0.054802590398629974,-0.21575202104199684,-0.13064160839272848
wy,0.029762688566408596,-0.029196562248583198,0.1063117040382108,0.08474595103505701,0.0619332904186738,0.10964048671287319,0.1482137303567401,-0.05356729643940502,0.07741527318413827,0.14814050168662196,-0.0603108776182116,-0.027004103730074364,-0.0053012016459393525,0.13231467417184756,0.05973382092516671,-0.012230030358170716,0.08412625992311352,0.02308625459743897,-0.0622130890890517,-0.043568112165977446,0.07123660423854933,-0.12267708216673491,-0.1782320325120484,-0.18202210416233794,0.051007080332678145,-0.11280477676229696,-0.10225411902011305,0.035707535910792745,0.27601835053050133,0.11850602449080752,0.25593627864863344,-0.19179952721072943,0.1414560081938811,0.14069591220059668,-0.11694696964894302,-0.1874410395564765,0.06425555163495916,0.14151953432639733,0.03817731032890306,-0.09607008347858169,-0.2876419780337855,0.18069274242193742,-0.10147903116864039,0.08682751355785984,0.21407253119426678,-0.018719425632565415,0.18474539985689767,-0.13162200542602162,0.03677125139618962,-0.06631404080915829,-0.2090787473366961,0.0768302101639082,0.11535040163384981,0.21841646920051208,-0.028546264476149958,0.049737932293102464,-0.12370970273240728,0.11322849336308281,-0.01735960727523433,-0.16197172234999863,0.08941304767775615,0.10498003971359217,0.10748480773196391,-0.06926324145097089,0.014339351841966361,0.03464530252705257,-0.07895025960901364,0.22583557484064548,0.1817720016739042,-0.2073981863837138,0.08312358861825447,0.17669566500581305
T_DL_Avg,0.725881441301821,0.726850058117009,0.7299496319256102,0.7378922898101512,0.7452537776055792,0.7485470747772182,0.7518403719488571,0.7518403719488571,0.7456412243316545,0.7336303758233242,0.72355676094537,0.7243316543975203,0.7314994188299109,0.7373111197210385,0.7396358000774894,0.7380860131731888,0.7361487795428129,0.7293684618364975,0.7214258039519567,0.7169701666020922,0.7121270825261526,0.7065091049980627,0.6979852770244092,0.6898488957768307,0.6842309182487408,0.6799690042619141,0.6762882603641999,0.6726075164664859,0.6687330492057343,0.6640836884928323,0.6590468810538552,0.6522665633475397,0.6441301820999613,0.6371561410306084,0.6313444401394809,0.6268888027896165,0.6230143355288648,0.6189461449050756,0.6148779542812863,0.6111972103835723,0.60577295621852,0.5962805114296784,0.592793490895002,0.5904688105385509,0.5873692367299497,0.5840759395583107,0.5809763657497095,0.5776830685780705,0.5745834947694692,0.571871367686943,0.5693529639674545,0.5670282836110035,0.5650910499806278,0.5637349864393646,0.5627663696241767,0.562185199535064,0.5614103060829136,0.5602479659046882,0.5567609453700116,0.5457187136768695,0.5339015885315769,0.5255714839209609,0.5215032932971717,0.5218907400232469,0.524602867105773,0.5275087175513368,0.5294459511817126,0.5308020147229756,0.5323518016272762,0.5331266950794266,0.5337078651685394,0.5339015885315769
TIMESTAMP,2020-03-11 12:00:00,2020-03-11 12:10:00,2020-03-11 12:20:00,2020-03-11 12:30:00,2020-03-11 12:40:00,2020-03-11 12:50:00,2020-03-11 13:00:00,2020-03-11 13:10:00,2020-03-11 13:20:00,2020-03-11 13:30:00,2020-03-11 13:40:00,2020-03-11 13:50:00,2020-03-11 14:00:00,2020-03-11 14:10:00,2020-03-11 14:20:00,2020-03-11 14:30:00,2020-03-11 14:40:00,2020-03-11 14:50:00,2020-03-11 15:00:00,2020-03-11 15:10:00,2020-03-11 15:20:00,2020-03-11 15:30:00,2020-03-11 15:40:00,2020-03-11 15:50:00,2020-03-11 16:00:00,2020-03-11 16:10:00,2020-03-11 16:20:00,2020-03-11 16:30:00,2020-03-11 16:40:00,2020-03-11 16:50:00,2020-03-11 17:00:00,2020-03-11 17:10:00,2020-03-11 17:20:00,2020-03-11 17:30:00,2020-03-11 17:40:00,2020-03-11 17:50:00,2020-03-11 18:00:00,2020-03-11 18:10:00,2020-03-11 18:20:00,2020-03-11 18:30:00,2020-03-11 18:40:00,2020-03-11 18:50:00,2020-03-11 19:00:00,2020-03-11 19:10:00,2020-03-11 19:20:00,2020-03-11 19:30:00,2020-03-11 19:40:00,2020-03-11 19:50:00,2020-03-11 20:00:00,2020-03-11 20:10:00,2020-03-11 20:20:00,2020-03-11 20:30:00,2020-03-11 20:40:00,2020-03-11 20:50:00,2020-03-11 21:00:00,2020-03-11 21:10:00,2020-03-11 21:20:00,2020-03-11 21:30:00,2020-03-11 21:40:00,2020-03-11 21:50:00,2020-03-11 22:00:00,2020-03-11 22:10:00,2020-03-11 22:20:00,2020-03-11 22:30:00,2020-03-11 22:40:00,2020-03-11 22:50:00,2020-03-11 23:00:00,2020-03-11 23:10:00,2020-03-11 23:20:00,2020-03-11 23:30:00,2020-03-11 23:40:00,2020-03-11 23:50:00
